timestamp,total,type label,subtype label,modifier
00:00:31.564,01:01:05.628,S,G,False
00:00:44.044,01:01:05.628,O,,False
00:00:46.046,01:01:05.628,W,,False
00:00:46.513,01:01:05.628,W,,False
00:01:03.530,01:01:05.628,P,,False
00:01:04.063,01:01:05.628,P,,False
00:01:06.066,01:01:05.628,P,,False
00:01:15.008,01:01:05.628,P,,False
00:01:16.009,01:01:05.628,P,,False
00:01:17.010,01:01:05.628,P,,False
00:01:57.550,01:01:05.628,-,,False
00:02:14.033,01:01:05.628,-,,False
00:02:20.507,01:01:05.628,-,,False
00:02:22.041,01:01:05.628,-,,False
00:02:48.001,01:01:05.628,M,,False
00:02:51.538,01:01:05.628,M,,False
00:02:52.005,01:01:05.628,M,,False
00:02:52.539,01:01:05.628,M,,False
00:02:53.006,01:01:05.628,M,,False
00:03:58.538,01:01:05.628,-,,False
00:04:26.566,01:01:05.628,F,,False
00:04:29.002,01:01:05.628,F,,False
00:04:29.535,01:01:05.628,F,,False
00:04:30.003,01:01:05.628,F,,False
00:04:31.004,01:01:05.628,F,,False
00:04:53.026,01:01:05.628,P,,False
00:05:13.546,01:01:05.628,P,,False
00:05:28.561,01:01:05.628,-,,False
00:05:43.042,01:01:05.628,P,,False
00:05:47.547,01:01:05.628,P,,False
00:05:50.550,01:01:05.628,-,,False
00:05:57.056,01:01:05.628,-,,False
00:06:00.560,01:01:05.628,-,,False
00:06:34.560,01:01:05.628,P,,False
00:06:35.061,01:01:05.628,P,,False
00:06:41.534,01:01:05.628,P,,False
00:07:13.533,01:01:05.628,P,,False
00:07:20.039,01:01:05.628,P,,False
00:07:20.540,01:01:05.628,P,,False
00:07:43.563,01:01:05.628,P,,False
00:07:53.539,01:01:05.628,P,,False
00:07:55.041,01:01:05.628,P,,False
00:07:56.042,01:01:05.628,P,,False
00:07:58.044,01:01:05.628,P,,False
00:08:02.048,01:01:05.628,P,,False
00:08:03.049,01:01:05.628,P,,False
00:08:07.053,01:01:05.628,P,,False
00:08:07.553,01:01:05.628,P,,False
00:08:52.064,01:01:05.628,-,,False
00:10:43.042,01:01:05.628,P,,False
00:11:36.562,01:01:05.628,P,,False
00:11:40.533,01:01:05.628,P,,False
00:11:42.535,01:01:05.628,P,,False
00:11:48.541,01:01:05.628,P,,False
00:12:41.060,01:01:05.628,-,,False
00:13:42.054,01:01:05.628,-,,False
00:14:18.057,01:01:05.628,P,,False
00:14:32.037,01:01:05.628,-,,False
00:14:55.060,01:01:05.628,P,,False
00:15:01.033,01:01:05.628,-,,False
00:15:20.052,01:01:05.628,P,,False
00:15:44.543,01:01:05.628,-,,False
00:15:45.044,01:01:05.628,-,,False
00:15:46.545,01:01:05.628,-,,False
00:15:47.546,01:01:05.628,-,,False
00:15:51.550,01:01:05.628,P,,False
00:15:53.552,01:01:05.628,-,,False
00:15:56.555,01:01:05.628,-,,False
00:15:57.556,01:01:05.628,-,,False
00:16:03.062,01:01:05.628,P,,False
00:16:09.034,01:01:05.628,-,,False
00:16:11.036,01:01:05.628,-,,False
00:16:37.062,01:01:05.628,-,,False
00:17:01.553,01:01:05.628,-,,False
00:17:04.056,01:01:05.628,P,,False
00:17:06.058,01:01:05.628,P,,False
00:17:21.540,01:01:05.628,P,,False
00:17:22.541,01:01:05.628,P,,False
00:17:24.543,01:01:05.628,P,,True
00:17:37.556,01:01:05.628,P,,False
00:17:39.058,01:01:05.628,P,,False
00:17:40.559,01:01:05.628,P,,False
00:17:43.062,01:01:05.628,P,,False
00:17:44.563,01:01:05.628,P,,False
00:17:46.565,01:01:05.628,P,,False
00:17:47.032,01:01:05.628,P,,False
00:17:49.535,01:01:05.628,P,,False
00:17:53.038,01:01:05.628,P,,False
00:18:04.049,01:01:05.628,P,,False
00:18:10.055,01:01:05.628,P,,False
00:18:11.056,01:01:05.628,P,,False
00:18:16.562,01:01:05.628,U,,False
00:18:17.563,01:01:05.628,U,,False
00:18:18.564,01:01:05.628,U,,False
00:18:20.065,01:01:05.628,U,,False
00:18:22.534,01:01:05.628,U,,False
00:18:23.035,01:01:05.628,U,,False
00:18:28.040,01:01:05.628,U,,False
00:18:30.042,01:01:05.628,U,,False
00:18:32.044,01:01:05.628,P,,False
00:18:36.048,01:01:05.628,U,,False
00:18:36.548,01:01:05.628,U,,False
00:19:46.552,01:01:05.628,-,,False
00:20:39.037,01:01:05.628,P,,False
00:20:57.055,01:01:05.628,-,,False
00:21:13.538,01:01:05.628,-,,False
00:21:14.039,01:01:05.628,-,,False
00:21:20.545,01:01:05.628,P,,False
00:21:29.054,01:01:05.628,-,,False
00:22:40.559,01:01:05.628,-,,False
00:22:42.060,01:01:05.628,-,,False
00:23:18.063,01:01:05.628,P,,False
00:23:25.036,01:01:05.628,-,,False
00:23:48.059,01:01:05.628,-,,False
00:24:19.558,01:01:05.628,U,,False
00:24:20.058,01:01:05.628,U,,False
00:24:20.559,01:01:05.628,U,,False
00:24:22.060,01:01:05.628,U,,False
00:24:22.561,01:01:05.628,U,,False
00:24:23.061,01:01:05.628,U,,False
00:24:24.563,01:01:05.628,U,,False
00:24:25.063,01:01:05.628,U,,False
00:24:25.564,01:01:05.628,U,,False
00:24:26.064,01:01:05.628,U,,False
00:24:26.565,01:01:05.628,U,,False
00:24:27.032,01:01:05.628,U,,False
00:24:27.532,01:01:05.628,U,,False
00:24:28.033,01:01:05.628,U,,False
00:24:28.533,01:01:05.628,U,,False
00:24:29.034,01:01:05.628,U,,False
00:24:29.534,01:01:05.628,U,,False
00:24:31.036,01:01:05.628,U,,False
00:24:33.038,01:01:05.628,U,,False
00:24:39.544,01:01:05.628,U,,False
00:24:41.046,01:01:05.628,U,,False
00:24:43.548,01:01:05.628,U,,False
00:24:45.550,01:01:05.628,U,,True
00:25:40.539,01:01:05.628,-,,False
00:25:44.042,01:01:05.628,P,,False
00:26:31.056,01:01:05.628,U,,False
00:26:50.542,01:01:05.628,U,,False
00:27:05.557,01:01:05.628,P,,False
00:27:08.560,01:01:05.628,-,,False
00:27:42.060,01:01:05.628,-,,False
00:27:43.061,01:01:05.628,-,,False
00:28:13.058,01:01:05.628,-,,False
00:28:24.035,01:01:05.628,P,,False
00:28:25.537,01:01:05.628,P,,False
00:28:28.039,01:01:05.628,P,,False
00:28:31.042,01:01:05.628,P,,False
00:28:32.043,01:01:05.628,P,,False
00:28:33.044,01:01:05.628,P,,False
