timestamp,total,type label,subtype label,modifier
00:00:22.022,00:57:25.341,O,,False
00:00:22.555,00:57:25.341,O,,False
00:00:23.023,00:57:25.341,O,,False
00:00:23.556,00:57:25.341,O,,False
00:00:24.024,00:57:25.341,O,,False
00:00:25.558,00:57:25.341,O,,False
00:00:29.029,00:57:25.341,G,,False
00:00:30.030,00:57:25.341,G,,False
00:00:34.034,00:57:25.341,G,,False
00:00:34.501,00:57:25.341,G,,True
00:01:16.543,00:57:25.341,G,,False
00:01:17.010,00:57:25.341,G,,False
00:01:18.011,00:57:25.341,G,,False
00:01:19.546,00:57:25.341,G,,False
00:01:41.534,00:57:25.341,G,,False
00:01:42.035,00:57:25.341,G,,False
00:01:42.535,00:57:25.341,G,,False
00:01:43.036,00:57:25.341,G,,False
00:01:43.536,00:57:25.341,G,,False
00:01:44.037,00:57:25.341,G,,False
00:01:44.537,00:57:25.341,G,,False
00:01:48.541,00:57:25.341,-,,False
00:02:04.557,00:57:25.341,G,,False
00:02:05.058,00:57:25.341,G,,False
00:02:05.558,00:57:25.341,G,,False
00:02:06.059,00:57:25.341,G,,False
00:02:31.050,00:57:25.341,F,,False
00:02:31.518,00:57:25.341,F,,False
00:02:32.051,00:57:25.341,F,,False
00:02:56.009,00:57:25.341,P,,False
00:02:58.011,00:57:25.341,P,,False
00:02:59.546,00:57:25.341,P,,False
00:03:03.550,00:57:25.341,-,,False
00:03:34.547,00:57:25.341,-,,False
00:03:35.048,00:57:25.341,-,,False
00:03:35.548,00:57:25.341,-,,False
00:03:40.553,00:57:25.341,M,,True
00:03:41.054,00:57:25.341,M,,True
00:03:47.060,00:57:25.341,M,,False
00:03:49.062,00:57:25.341,O,,False
00:03:52.065,00:57:25.341,O,,False
00:03:52.565,00:57:25.341,O,,False
00:03:55.034,00:57:25.341,O,,False
00:03:55.535,00:57:25.341,O,,False
00:03:56.035,00:57:25.341,O,,False
00:03:56.536,00:57:25.341,L,,True
00:03:57.036,00:57:25.341,L,,False
00:03:58.538,00:57:25.341,L,,False
00:03:59.038,00:57:25.341,L,,False
00:03:59.539,00:57:25.341,L,,False
00:04:00.039,00:57:25.341,L,,False
00:04:04.043,00:57:25.341,L,,True
00:04:11.551,00:57:25.341,L,,False
00:04:13.052,00:57:25.341,L,,False
00:04:34.540,00:57:25.341,E,,False
00:04:36.542,00:57:25.341,E,,False
00:04:38.011,00:57:25.341,E,,False
00:04:50.556,00:57:25.341,E,,False
00:04:53.026,00:57:25.341,G,,False
00:04:54.560,00:57:25.341,G,,False
00:04:56.029,00:57:25.341,G,,False
00:05:05.038,00:57:25.341,E,,False
00:05:08.041,00:57:25.341,E,,False
00:05:12.045,00:57:25.341,E,,False
00:05:15.048,00:57:25.341,E,,False
00:05:22.055,00:57:25.341,G,,False
00:05:37.537,00:57:25.341,-,,False
00:05:44.544,00:57:25.341,-,,False
00:05:49.048,00:57:25.341,-,,False
00:06:00.059,00:57:25.341,-,,False
00:06:04.063,00:57:25.341,G,,False
00:06:06.566,00:57:25.341,G,,False
00:06:16.542,00:57:25.341,-,,False
00:06:17.543,00:57:25.341,-,,False
00:06:22.548,00:57:25.341,G,,False
00:07:16.035,00:57:25.341,-,,False
00:07:17.036,00:57:25.341,-,,False
00:07:19.038,00:57:25.341,-,,False
00:07:19.539,00:57:25.341,-,,False
00:07:34.053,00:57:25.341,P,,False
00:07:55.541,00:57:25.341,-,,False
00:07:57.543,00:57:25.341,-,,False
00:08:00.546,00:57:25.341,P,,False
00:08:24.537,00:57:25.341,P,,False
00:08:25.538,00:57:25.341,-,,False
00:08:32.044,00:57:25.341,-,,False
00:08:46.058,00:57:25.341,P,,False
00:08:48.561,00:57:25.341,P,,False
00:08:49.562,00:57:25.341,-,,False
00:09:14.554,00:57:25.341,-,,False
00:09:17.557,00:57:25.341,-,,False
00:09:25.064,00:57:25.341,-,,False
00:09:27.533,00:57:25.341,-,,False
00:09:29.035,00:57:25.341,-,,False
00:09:38.544,00:57:25.341,-,,False
00:10:04.036,00:57:25.341,-,,False
00:10:09.041,00:57:25.341,-,,False
00:10:11.043,00:57:25.341,-,,False
00:10:34.533,00:57:25.341,-,,False
